transaction_id,transaction_time,amount,hour,merchant_category,channel,distance_from_home_km,txns_last_hour,card_age_days,is_foreign_transaction,is_fraud
TXN0027854,2026-01-17 14:11:00,64.24,13,online_retail,card_present,6.7,3,1597,0,0
TXN0027855,2026-01-17 14:11:00,88.88,16,entertainment,card_present,1.5,0,577,0,0
TXN0027856,2026-01-17 14:12:00,63.65,14,grocery,card_present,7.7,1,2153,0,0
TXN0027857,2026-01-17 14:13:00,137.74,13,travel,mobile_app,4.8,2,2407,0,0
TXN0027858,2026-01-17 14:14:00,115.74,12,electronics,online,13.2,2,1665,0,0
TXN0027859,2026-01-17 14:14:00,53.7,19,fuel,card_present,2.2,0,2582,0,0
TXN0027860,2026-01-17 14:16:00,32.19,16,restaurant,online,14.0,1,1065,0,0
TXN0027861,2026-01-17 14:17:00,38.89,8,grocery,card_present,13.2,2,1891,0,0
TXN0027862,2026-01-17 14:18:00,157.85,8,restaurant,card_present,5.5,1,3676,0,0
TXN0027863,2026-01-17 14:20:00,108.13,19,grocery,mobile_app,8.8,0,2724,0,0
TXN0027864,2026-01-17 14:20:00,28.84,18,restaurant,mobile_app,5.2,0,2975,0,0
TXN0027865,2026-01-17 14:21:00,180.19,8,online_retail,card_present,5.6,0,2459,0,0
TXN0027866,2026-01-17 14:21:00,163.33,7,grocery,card_present,16.8,0,301,0,0
TXN0027867,2026-01-17 14:21:00,43.47,13,fuel,mobile_app,5.6,0,2844,0,0
TXN0027868,2026-01-17 14:23:00,43.36,18,restaurant,online,2.1,0,766,0,0
TXN0027869,2026-01-17 14:24:00,239.0,9,grocery,card_present,0.4,0,1607,0,0
TXN0027870,2026-01-17 14:24:00,52.12,18,electronics,mobile_app,11.6,0,855,0,0
TXN0027871,2026-01-17 14:25:00,100.99,10,electronics,card_present,18.0,2,1917,0,0
TXN0027872,2026-01-17 14:25:00,321.82,14,restaurant,online,12.5,1,3389,0,0
TXN0027873,2026-01-17 14:27:00,28.83,10,electronics,card_present,5.1,1,1179,0,0
TXN0027874,2026-01-17 14:28:00,81.85,10,entertainment,card_present,8.6,0,3538,0,0
TXN0027875,2026-01-17 14:29:00,79.2,13,fuel,mobile_app,4.0,1,1161,0,0
TXN0027876,2026-01-17 14:32:00,59.63,12,restaurant,card_present,2.8,1,2285,1,0
TXN0027877,2026-01-17 14:33:00,34.42,10,restaurant,card_present,8.3,0,881,0,0
TXN0027878,2026-01-17 14:33:00,57.24,5,electronics,card_present,1.6,0,1753,0,0
TXN0027879,2026-01-17 14:33:00,61.14,16,fuel,mobile_app,23.2,0,3426,0,0
TXN0027880,2026-01-17 14:38:00,77.89,12,grocery,card_present,4.2,0,1768,0,0
TXN0027881,2026-01-17 14:38:00,110.33,8,travel,mobile_app,2.6,0,1352,0,0
TXN0027882,2026-01-17 14:39:00,53.3,7,fuel,card_present,2.5,1,2780,0,0
TXN0027883,2026-01-17 14:41:00,78.82,18,grocery,card_present,11.2,1,3619,0,0
TXN0027884,2026-01-17 14:41:00,115.85,16,travel,card_present,40.3,0,3666,0,0
TXN0027885,2026-01-17 14:42:00,62.02,21,restaurant,online,3.4,0,2054,0,0
TXN0027886,2026-01-17 14:43:00,142.48,16,entertainment,mobile_app,6.4,3,2406,0,0
TXN0027887,2026-01-17 14:44:00,125.56,18,online_retail,mobile_app,11.1,1,2175,1,0
TXN0027888,2026-01-17 14:44:00,163.19,21,electronics,card_present,9.7,1,358,0,0
TXN0027889,2026-01-17 14:44:00,70.06,20,grocery,card_present,1.7,0,1090,0,0
TXN0027890,2026-01-17 14:45:00,62.72,17,grocery,card_present,9.6,1,2629,0,0
TXN0027891,2026-01-17 14:46:00,24.67,8,travel,card_present,4.6,0,1671,0,0
TXN0027892,2026-01-17 14:48:00,172.72,17,grocery,mobile_app,17.8,1,447,0,0
TXN0027893,2026-01-17 14:48:00,297.72,14,restaurant,card_present,1.8,0,3701,0,0
TXN0027894,2026-01-17 14:50:00,51.8,11,online_retail,card_present,4.6,2,611,0,0
TXN0027895,2026-01-17 14:50:00,228.75,19,online_retail,mobile_app,293.7,5,3245,0,1
TXN0027896,2026-01-17 14:52:00,42.23,14,grocery,card_present,3.7,0,2540,0,0
TXN0027897,2026-01-17 14:54:00,182.33,19,restaurant,online,5.1,0,3818,0,0
TXN0027898,2026-01-17 14:54:00,107.28,9,fuel,mobile_app,9.8,2,2222,0,0
TXN0027899,2026-01-17 14:54:00,91.25,12,entertainment,mobile_app,7.5,1,901,0,0
TXN0027900,2026-01-17 14:57:00,136.14,17,restaurant,mobile_app,2.0,0,1489,0,0
TXN0027901,2026-01-17 14:58:00,88.65,5,restaurant,mobile_app,2.4,1,104,0,0
TXN0027902,2026-01-17 15:00:00,14.19,14,restaurant,online,0.6,0,332,0,0
TXN0027903,2026-01-17 15:00:00,188.13,13,grocery,card_present,5.7,0,3977,0,0
TXN0027904,2026-01-17 15:01:00,146.15,11,entertainment,card_present,1.4,0,1010,0,0
TXN0027905,2026-01-17 15:01:00,44.67,0,grocery,card_present,7.0,0,464,0,0
TXN0027906,2026-01-17 15:03:00,44.97,14,travel,card_present,18.7,1,1794,0,0
TXN0027907,2026-01-17 15:05:00,122.66,23,utilities,mobile_app,2.0,1,3049,1,0
TXN0027908,2026-01-17 15:07:00,18.93,12,grocery,card_present,27.8,1,3445,0,0
TXN0027909,2026-01-17 15:08:00,211.87,19,utilities,card_present,10.0,0,2956,0,0
TXN0027910,2026-01-17 15:09:00,60.68,13,grocery,online,5.8,0,523,0,0
TXN0027911,2026-01-17 15:10:00,43.98,13,travel,card_present,3.0,0,3307,0,0
TXN0027912,2026-01-17 15:10:00,142.57,18,fuel,card_present,0.1,0,438,0,0
TXN0027913,2026-01-17 15:10:00,132.69,14,fuel,online,4.2,1,231,0,0
TXN0027914,2026-01-17 15:10:00,127.14,19,grocery,card_present,7.9,0,3861,0,0
TXN0027915,2026-01-17 15:11:00,76.58,21,grocery,card_present,7.4,1,570,0,0
TXN0027916,2026-01-17 15:11:00,61.49,8,grocery,card_present,2.8,1,1060,0,0
TXN0027917,2026-01-17 15:11:00,97.53,21,online_retail,online,0.4,0,3657,0,0
TXN0027918,2026-01-17 15:11:00,120.19,17,travel,card_present,3.6,0,1578,0,0
TXN0027919,2026-01-17 15:11:00,93.18,11,fuel,card_present,3.3,0,3237,0,0
TXN0027920,2026-01-17 15:13:00,26.76,15,restaurant,mobile_app,7.8,0,110,0,0
TXN0027921,2026-01-17 15:13:00,70.73,23,grocery,mobile_app,0.5,0,3288,0,0
TXN0027922,2026-01-17 15:13:00,103.32,15,grocery,online,0.6,0,2047,0,0
TXN0027923,2026-01-17 15:13:00,60.91,8,travel,online,7.6,0,1707,0,0
TXN0027924,2026-01-17 15:14:00,93.42,9,fuel,card_present,16.3,3,3563,0,0
TXN0027925,2026-01-17 15:15:00,173.28,19,online_retail,card_present,21.8,0,3993,0,0
TXN0027926,2026-01-17 15:15:00,129.57,18,restaurant,card_present,1.7,2,1639,0,0
TXN0027927,2026-01-17 15:16:00,52.97,9,restaurant,online,4.8,0,2826,0,0
TXN0027928,2026-01-17 15:18:00,133.95,9,entertainment,card_present,16.7,0,3798,0,0
TXN0027929,2026-01-17 15:18:00,44.53,18,fuel,mobile_app,3.2,0,801,1,0
TXN0027930,2026-01-17 15:20:00,23.54,21,grocery,online,6.8,0,3200,0,0
TXN0027931,2026-01-17 15:20:00,26.2,15,grocery,card_present,2.6,0,1833,0,0
TXN0027932,2026-01-17 15:20:00,17.94,19,online_retail,online,0.2,1,1870,0,0
TXN0027933,2026-01-17 15:21:00,164.08,16,fuel,card_present,7.3,0,3453,0,0
TXN0027934,2026-01-17 15:21:00,67.15,15,restaurant,card_present,4.5,1,1419,0,0
TXN0027935,2026-01-17 15:21:00,29.09,3,grocery,card_present,6.7,0,474,0,0
TXN0027936,2026-01-17 15:23:00,135.34,19,grocery,card_present,2.8,0,3894,0,0
TXN0027937,2026-01-17 15:23:00,97.73,20,fuel,mobile_app,5.2,0,845,0,0
TXN0027938,2026-01-17 15:24:00,120.66,11,online_retail,card_present,7.0,0,1023,0,0
TXN0027939,2026-01-17 15:24:00,45.68,20,entertainment,card_present,9.8,1,3523,0,0
TXN0027940,2026-01-17 15:26:00,145.14,14,restaurant,mobile_app,4.8,2,3636,0,0
TXN0027941,2026-01-17 15:27:00,179.44,17,grocery,mobile_app,0.9,0,1864,0,0
TXN0027942,2026-01-17 15:27:00,117.25,21,restaurant,online,5.5,0,1936,0,0
TXN0027943,2026-01-17 15:29:00,47.16,11,restaurant,mobile_app,0.4,0,2995,0,0
TXN0027944,2026-01-17 15:29:00,53.59,3,electronics,mobile_app,1.6,0,2098,0,0
TXN0027945,2026-01-17 15:30:00,63.54,12,grocery,online,1.2,0,1688,0,0
TXN0027946,2026-01-17 15:31:00,73.07,18,restaurant,online,1.7,0,1025,0,0
TXN0027947,2026-01-17 15:32:00,36.11,10,restaurant,online,2.3,0,1888,0,0
TXN0027948,2026-01-17 15:33:00,23.85,12,electronics,online,27.4,1,847,0,0
TXN0027949,2026-01-17 15:33:00,58.76,21,restaurant,online,6.5,0,989,0,0
TXN0027950,2026-01-17 15:33:00,50.06,18,grocery,mobile_app,11.3,0,742,0,0
TXN0027951,2026-01-17 15:33:00,45.38,18,online_retail,card_present,2.1,0,923,0,0
TXN0027952,2026-01-17 15:34:00,104.05,15,electronics,online,2.6,0,2272,0,0
TXN0027953,2026-01-17 15:35:00,70.4,20,fuel,mobile_app,9.1,2,374,0,0
TXN0027954,2026-01-17 15:35:00,91.0,9,fuel,online,19.6,2,1266,0,0
TXN0027955,2026-01-17 15:35:00,95.63,20,electronics,card_present,9.8,0,2998,0,0
TXN0027956,2026-01-17 15:38:00,146.51,8,restaurant,mobile_app,4.4,1,3016,0,0
TXN0027957,2026-01-17 15:38:00,90.58,13,restaurant,online,4.1,0,945,0,0
TXN0027958,2026-01-17 15:40:00,177.09,10,travel,mobile_app,5.5,2,152,0,0
TXN0027959,2026-01-17 15:42:00,254.23,20,fuel,card_present,7.7,0,1769,0,0
TXN0027960,2026-01-17 15:42:00,84.46,17,electronics,online,12.6,0,1019,0,0
TXN0027961,2026-01-17 15:42:00,88.73,14,grocery,online,9.8,0,940,0,0
TXN0027962,2026-01-17 15:42:00,122.43,8,online_retail,mobile_app,13.4,0,3684,0,0
TXN0027963,2026-01-17 15:43:00,45.3,18,grocery,card_present,4.2,0,566,0,0
TXN0027964,2026-01-17 15:44:00,37.01,15,travel,card_present,20.1,0,2599,0,0
TXN0027965,2026-01-17 15:44:00,49.11,8,grocery,mobile_app,0.1,0,1814,0,0
TXN0027966,2026-01-17 15:45:00,110.6,18,fuel,card_present,3.9,0,2676,0,0
TXN0027967,2026-01-17 15:45:00,46.22,10,online_retail,card_present,20.8,0,1621,0,0
TXN0027968,2026-01-17 15:48:00,98.27,18,entertainment,card_present,3.0,1,1244,0,0
TXN0027969,2026-01-17 15:48:00,105.66,13,online_retail,card_present,2.8,0,1247,0,0
TXN0027970,2026-01-17 15:48:00,43.18,15,entertainment,card_present,21.8,0,3179,0,0
TXN0027971,2026-01-17 15:49:00,51.18,18,grocery,mobile_app,0.3,1,2459,0,0
TXN0027972,2026-01-17 15:50:00,61.02,8,electronics,mobile_app,9.3,1,337,0,0
TXN0027973,2026-01-17 15:51:00,129.21,13,entertainment,card_present,18.0,0,1311,0,0
TXN0027974,2026-01-17 15:51:00,73.97,21,online_retail,mobile_app,6.0,0,1018,1,0
TXN0027975,2026-01-17 15:52:00,68.53,5,online_retail,mobile_app,2.2,1,3535,0,0
TXN0027976,2026-01-17 15:53:00,20.18,14,entertainment,card_present,0.5,0,457,0,0
TXN0027977,2026-01-17 15:55:00,150.1,0,grocery,online,15.1,0,1328,0,0
TXN0027978,2026-01-17 15:56:00,27.64,15,grocery,mobile_app,23.2,0,525,0,0
TXN0027979,2026-01-17 15:56:00,26.81,21,travel,online,10.7,2,1166,0,0
TXN0027980,2026-01-17 15:57:00,57.53,20,grocery,card_present,0.8,1,3934,0,0
TXN0027981,2026-01-17 15:59:00,46.22,14,utilities,card_present,29.6,0,2721,0,0
TXN0027982,2026-01-17 16:03:00,37.37,17,electronics,card_present,5.3,1,2202,0,0
TXN0027983,2026-01-17 16:03:00,199.32,21,online_retail,card_present,4.9,1,1661,0,0
TXN0027984,2026-01-17 16:03:00,160.89,14,electronics,online,0.8,1,1478,0,0
TXN0027985,2026-01-17 16:04:00,134.65,9,electronics,mobile_app,1.1,0,1413,0,0
TXN0027986,2026-01-17 16:05:00,72.12,0,travel,card_present,4.1,0,3832,0,0
TXN0027987,2026-01-17 16:06:00,94.91,9,fuel,online,1.0,0,1641,0,0
TXN0027988,2026-01-17 16:06:00,68.89,13,grocery,card_present,11.4,0,1285,0,0
TXN0027989,2026-01-17 16:06:00,238.46,15,grocery,online,12.3,3,1331,0,0
TXN0027990,2026-01-17 16:08:00,98.7,16,electronics,card_present,1.0,0,336,0,0
TXN0027991,2026-01-17 16:08:00,154.86,20,online_retail,mobile_app,0.6,1,2758,0,0
TXN0027992,2026-01-17 16:08:00,151.18,17,restaurant,online,20.9,1,1875,0,0
TXN0027993,2026-01-17 16:08:00,83.74,19,jewelry,mobile_app,689.3,5,152,0,1
TXN0027994,2026-01-17 16:09:00,113.63,15,electronics,card_present,0.7,0,788,0,0
TXN0027995,2026-01-17 16:12:00,122.52,20,fuel,online,0.5,0,3715,0,0
TXN0027996,2026-01-17 16:13:00,150.0,8,cash_advance,card_present,2.5,1,658,0,0
TXN0027997,2026-01-17 16:14:00,32.71,14,electronics,card_present,15.6,1,3449,0,0
TXN0027998,2026-01-17 16:16:00,32.28,19,online_retail,online,23.4,1,3850,0,0
TXN0027999,2026-01-17 16:17:00,43.41,20,restaurant,online,0.2,1,3228,1,0
TXN0028000,2026-01-17 16:18:00,59.8,14,electronics,card_present,2.5,0,1010,0,0
TXN0028001,2026-01-17 16:18:00,85.48,19,grocery,card_present,10.0,1,3058,0,0
TXN0028002,2026-01-17 16:20:00,23.28,20,electronics,online,0.7,1,3039,0,0
TXN0028003,2026-01-17 16:21:00,43.23,16,grocery,online,11.8,0,2117,0,0
TXN0028004,2026-01-17 16:21:00,73.11,15,grocery,online,2.3,0,2895,0,0
TXN0028005,2026-01-17 16:21:00,14.35,17,grocery,online,4.2,1,3766,0,0
TXN0028006,2026-01-17 16:22:00,29.57,14,fuel,card_present,4.2,1,1707,0,0
TXN0028007,2026-01-17 16:23:00,82.15,14,online_retail,card_present,6.3,0,3143,0,0
TXN0028008,2026-01-17 16:23:00,74.1,18,restaurant,card_present,1.6,0,1964,0,0
TXN0028009,2026-01-17 16:24:00,85.74,10,fuel,card_present,6.4,0,3263,1,0
TXN0028010,2026-01-17 16:26:00,77.28,6,grocery,online,12.2,1,3737,0,0
TXN0028011,2026-01-17 16:26:00,92.75,19,fuel,card_present,10.8,1,1161,0,0
TXN0028012,2026-01-17 16:27:00,157.04,18,online_retail,mobile_app,10.1,1,629,0,0
TXN0028013,2026-01-17 16:28:00,58.28,11,restaurant,card_present,4.2,1,409,0,0
TXN0028014,2026-01-17 16:28:00,32.78,10,online_retail,mobile_app,1.6,0,3330,0,0
TXN0028015,2026-01-17 16:31:00,31.92,14,grocery,mobile_app,20.3,0,3455,0,0
TXN0028016,2026-01-17 16:32:00,89.37,9,grocery,card_present,4.9,1,3723,0,0
TXN0028017,2026-01-17 16:33:00,127.64,11,restaurant,online,10.8,2,2750,0,0
TXN0028018,2026-01-17 16:35:00,35.58,8,online_retail,online,7.1,2,1089,0,0
TXN0028019,2026-01-17 16:35:00,31.34,9,restaurant,mobile_app,1.8,1,342,0,0
TXN0028020,2026-01-17 16:37:00,62.85,9,electronics,online,15.2,1,3756,0,0
TXN0028021,2026-01-17 16:37:00,120.86,20,entertainment,mobile_app,1.8,1,2309,0,0
TXN0028022,2026-01-17 16:38:00,62.69,8,online_retail,card_present,4.2,0,3229,0,0
TXN0028023,2026-01-17 16:39:00,43.3,17,electronics,mobile_app,27.4,0,3765,0,0
TXN0028024,2026-01-17 16:39:00,38.79,11,fuel,card_present,17.1,0,437,0,0
TXN0028025,2026-01-17 16:41:00,179.23,17,electronics,mobile_app,1.4,3,1782,0,0
TXN0028026,2026-01-17 16:41:00,36.2,13,grocery,mobile_app,0.9,2,1584,0,0
TXN0028027,2026-01-17 16:41:00,18.18,12,travel,card_present,2.3,0,3316,0,0
TXN0028028,2026-01-17 16:41:00,91.92,10,grocery,card_present,21.0,0,1378,0,0
TXN0028029,2026-01-17 16:41:00,103.25,8,fuel,card_present,1.6,1,3690,0,0
TXN0028030,2026-01-17 16:42:00,37.98,16,fuel,card_present,17.0,0,2001,0,0
TXN0028031,2026-01-17 16:43:00,164.49,9,grocery,card_present,28.6,1,597,0,0
TXN0028032,2026-01-17 16:45:00,54.91,14,fuel,online,9.9,0,210,0,0
TXN0028033,2026-01-17 16:48:00,125.11,12,entertainment,card_present,5.9,1,2590,0,0
TXN0028034,2026-01-17 16:49:00,247.28,19,electronics,online,8.2,0,3025,0,0
TXN0028035,2026-01-17 16:49:00,69.71,19,utilities,card_present,4.6,1,63,0,0
TXN0028036,2026-01-17 16:50:00,238.68,19,online_retail,card_present,12.1,0,597,0,0
TXN0028037,2026-01-17 16:51:00,33.64,15,electronics,card_present,1.0,1,433,0,0
TXN0028038,2026-01-17 16:51:00,131.05,19,grocery,online,1.1,2,48,0,0
TXN0028039,2026-01-17 16:52:00,98.42,8,electronics,card_present,12.7,0,2247,0,0
TXN0028040,2026-01-17 16:53:00,26.05,15,restaurant,card_present,7.7,1,3391,0,0
TXN0028041,2026-01-17 16:54:00,313.47,21,online_retail,card_present,8.3,1,843,1,0
TXN0028042,2026-01-17 16:54:00,138.24,10,fuel,online,1.7,0,351,0,0
TXN0028043,2026-01-17 16:55:00,48.1,5,grocery,mobile_app,6.6,0,3386,0,0
TXN0028044,2026-01-17 16:56:00,126.74,11,fuel,card_present,24.0,1,3853,0,0
TXN0028045,2026-01-17 16:57:00,94.12,22,online_retail,mobile_app,17.3,1,832,0,0
TXN0028046,2026-01-17 16:59:00,49.59,11,grocery,mobile_app,2.8,0,1170,0,0
TXN0028047,2026-01-17 17:01:00,177.82,20,travel,card_present,0.5,0,3521,0,0
TXN0028048,2026-01-17 17:01:00,44.03,12,restaurant,card_present,0.9,0,3093,0,0
TXN0028049,2026-01-17 17:01:00,27.18,18,fuel,card_present,3.3,0,110,0,0
TXN0028050,2026-01-17 17:02:00,68.8,23,grocery,card_present,19.9,1,454,0,0
TXN0028051,2026-01-17 17:02:00,53.34,21,restaurant,card_present,5.2,2,3850,0,0
TXN0028052,2026-01-17 17:04:00,124.63,16,grocery,card_present,5.6,0,2983,0,0
TXN0028053,2026-01-17 17:05:00,82.1,8,cash_advance,card_present,7.5,0,1154,0,0
TXN0028054,2026-01-17 17:06:00,181.56,14,grocery,card_present,0.6,0,1585,0,0
TXN0028055,2026-01-17 17:07:00,61.19,18,electronics,card_present,18.1,0,1922,0,0
TXN0028056,2026-01-17 17:07:00,84.69,7,fuel,mobile_app,2.1,1,3319,0,0
TXN0028057,2026-01-17 17:09:00,103.61,16,grocery,online,6.0,0,3775,0,0
TXN0028058,2026-01-17 17:10:00,19.65,14,grocery,card_present,12.6,0,260,0,0
TXN0028059,2026-01-17 17:11:00,33.52,11,jewelry,online,1.5,0,3746,0,0
TXN0028060,2026-01-17 17:12:00,131.7,10,travel,card_present,10.3,1,1871,0,0
TXN0028061,2026-01-17 17:13:00,169.97,12,restaurant,mobile_app,5.2,0,1305,0,0
TXN0028062,2026-01-17 17:15:00,62.78,20,grocery,card_present,24.2,0,853,0,0
TXN0028063,2026-01-17 17:15:00,102.18,11,grocery,card_present,5.3,2,2480,0,0
TXN0028064,2026-01-17 17:18:00,93.15,11,electronics,mobile_app,1.1,1,660,0,0
TXN0028065,2026-01-17 17:18:00,54.13,10,grocery,mobile_app,1.1,0,609,1,0
TXN0028066,2026-01-17 17:18:00,108.87,19,utilities,card_present,2.6,0,2656,0,0
TXN0028067,2026-01-17 17:19:00,95.29,14,grocery,card_present,11.6,0,429,0,0
TXN0028068,2026-01-17 17:20:00,88.12,21,jewelry,card_present,9.7,1,1851,0,0
TXN0028069,2026-01-17 17:20:00,41.61,16,grocery,online,11.1,0,109,0,0
TXN0028070,2026-01-17 17:22:00,82.02,18,grocery,card_present,12.5,2,2013,0,0
TXN0028071,2026-01-17 17:22:00,58.31,8,cash_advance,card_present,24.2,0,2626,0,0
TXN0028072,2026-01-17 17:24:00,116.65,6,grocery,card_present,2.0,0,1602,0,0
TXN0028073,2026-01-17 17:25:00,301.85,11,online_retail,online,2.7,0,920,0,0
TXN0028074,2026-01-17 17:26:00,44.97,17,restaurant,card_present,20.2,0,271,0,0
TXN0028075,2026-01-17 17:26:00,55.15,19,grocery,card_present,2.1,1,2973,0,0
TXN0028076,2026-01-17 17:27:00,104.25,13,entertainment,card_present,17.5,1,3765,0,0
TXN0028077,2026-01-17 17:27:00,57.92,8,entertainment,card_present,17.8,1,3642,0,0
TXN0028078,2026-01-17 17:27:00,47.46,10,grocery,card_present,2.4,0,326,1,0
TXN0028079,2026-01-17 17:29:00,55.44,7,grocery,card_present,6.6,1,258,0,0
TXN0028080,2026-01-17 17:29:00,124.28,3,restaurant,card_present,4.0,1,52,1,0
TXN0028081,2026-01-17 17:30:00,152.38,8,entertainment,mobile_app,5.4,2,240,0,0
TXN0028082,2026-01-17 17:30:00,104.24,8,online_retail,card_present,2.2,1,2096,0,0
TXN0028083,2026-01-17 17:32:00,109.03,21,grocery,online,2.2,0,2854,0,0
TXN0028084,2026-01-17 17:32:00,52.3,6,online_retail,mobile_app,0.9,0,1214,0,0
TXN0028085,2026-01-17 17:33:00,23.27,13,electronics,card_present,17.8,0,1244,0,0
TXN0028086,2026-01-17 17:33:00,59.4,11,restaurant,online,1.5,0,3184,0,0
TXN0028087,2026-01-17 17:36:00,146.98,11,electronics,card_present,3.7,0,3051,0,0
TXN0028088,2026-01-17 17:37:00,47.87,13,fuel,online,7.4,0,3197,0,0
TXN0028089,2026-01-17 17:38:00,84.12,9,restaurant,card_present,3.7,0,1898,0,0
TXN0028090,2026-01-17 17:38:00,193.5,9,fuel,online,17.6,0,3528,0,0
TXN0028091,2026-01-17 17:38:00,132.92,14,restaurant,mobile_app,11.4,1,758,0,0
TXN0028092,2026-01-17 17:38:00,93.74,17,travel,online,9.0,0,1491,0,0
TXN0028093,2026-01-17 17:39:00,189.72,14,restaurant,card_present,19.6,2,621,0,0
TXN0028094,2026-01-17 17:40:00,71.31,3,utilities,online,9.8,1,3517,1,0
TXN0028095,2026-01-17 17:41:00,107.44,17,online_retail,card_present,0.1,0,1542,0,0
TXN0028096,2026-01-17 17:41:00,16.13,13,grocery,online,3.5,0,3673,0,0
TXN0028097,2026-01-17 17:42:00,106.1,21,fuel,mobile_app,11.4,1,3079,0,0
TXN0028098,2026-01-17 17:43:00,114.53,16,restaurant,card_present,13.4,1,1055,0,0
TXN0028099,2026-01-17 17:43:00,196.39,19,grocery,online,4.1,1,3906,0,0
TXN0028100,2026-01-17 17:44:00,129.81,12,travel,card_present,19.5,0,968,1,0
TXN0028101,2026-01-17 17:44:00,99.47,15,grocery,card_present,3.6,0,3742,0,0
TXN0028102,2026-01-17 17:45:00,64.82,18,electronics,online,0.5,0,157,0,0
TXN0028103,2026-01-17 17:45:00,70.63,1,grocery,card_present,15.4,2,2863,0,0
TXN0028104,2026-01-17 17:47:00,56.31,12,restaurant,card_present,6.5,0,1131,0,0
TXN0028105,2026-01-17 17:47:00,22.32,8,restaurant,card_present,17.1,1,1888,0,0
TXN0028106,2026-01-17 17:48:00,182.18,14,online_retail,online,1.2,0,302,0,0
TXN0028107,2026-01-17 17:49:00,25.7,13,restaurant,card_present,14.2,2,3127,0,0
TXN0028108,2026-01-17 17:49:00,57.98,18,restaurant,card_present,0.2,0,3517,0,0
TXN0028109,2026-01-17 17:50:00,93.96,9,fuel,card_present,12.4,0,3194,0,0
TXN0028110,2026-01-17 17:51:00,90.1,10,grocery,card_present,17.5,0,3896,0,0
TXN0028111,2026-01-17 17:52:00,57.83,17,electronics,card_present,0.7,1,748,0,0
TXN0028112,2026-01-17 17:52:00,92.43,21,restaurant,online,8.4,1,1679,0,0
TXN0028113,2026-01-17 17:53:00,29.65,6,fuel,online,2.2,1,1473,0,0
TXN0028114,2026-01-17 17:53:00,17.62,19,fuel,mobile_app,1.8,1,3686,0,0
TXN0028115,2026-01-17 17:56:00,163.48,16,restaurant,mobile_app,2.5,1,1333,0,0
TXN0028116,2026-01-17 17:56:00,120.1,15,restaurant,card_present,5.7,0,1370,0,0
TXN0028117,2026-01-17 17:56:00,84.77,19,online_retail,card_present,20.6,0,835,0,0
TXN0028118,2026-01-17 17:58:00,94.27,17,grocery,card_present,12.8,3,3760,0,0
TXN0028119,2026-01-17 17:59:00,188.76,9,online_retail,card_present,3.6,1,3469,0,0
TXN0028120,2026-01-17 17:59:00,36.96,21,restaurant,card_present,11.7,1,2114,0,0
TXN0028121,2026-01-17 17:59:00,161.21,12,grocery,card_present,0.7,0,1698,0,0
TXN0028122,2026-01-17 18:01:00,166.55,12,online_retail,card_present,6.4,1,1944,0,0
TXN0028123,2026-01-17 18:02:00,43.49,18,grocery,card_present,5.3,2,1126,0,0
TXN0028124,2026-01-17 18:02:00,25.69,21,entertainment,mobile_app,3.0,0,3009,0,0
TXN0028125,2026-01-17 18:04:00,178.33,17,entertainment,mobile_app,7.0,0,167,0,0
TXN0028126,2026-01-17 18:04:00,75.73,20,restaurant,online,38.5,2,2625,0,0
TXN0028127,2026-01-17 18:05:00,251.67,15,restaurant,card_present,3.6,2,2381,0,0
TXN0028128,2026-01-17 18:07:00,78.59,5,electronics,mobile_app,21.7,0,3901,0,0
TXN0028129,2026-01-17 18:07:00,112.8,16,restaurant,card_present,33.2,1,638,0,0
TXN0028130,2026-01-17 18:08:00,100.42,15,grocery,mobile_app,14.4,1,1135,0,0
TXN0028131,2026-01-17 18:08:00,70.28,12,grocery,card_present,3.5,1,2064,0,0
TXN0028132,2026-01-17 18:08:00,71.58,22,restaurant,online,0.6,0,923,0,0
TXN0028133,2026-01-17 18:09:00,52.5,10,grocery,mobile_app,9.8,1,2865,0,0
TXN0028134,2026-01-17 18:10:00,38.37,13,electronics,card_present,4.6,1,3833,0,0
TXN0028135,2026-01-17 18:12:00,75.56,19,electronics,online,6.9,1,841,0,0
TXN0028136,2026-01-17 18:13:00,49.88,13,entertainment,card_present,2.4,0,3500,0,0
TXN0028137,2026-01-17 18:16:00,71.2,14,travel,mobile_app,4.3,2,1550,0,0
TXN0028138,2026-01-17 18:18:00,37.74,17,grocery,card_present,23.0,1,2450,0,0
TXN0028139,2026-01-17 18:19:00,51.86,16,online_retail,card_present,4.8,1,3057,0,0
TXN0028140,2026-01-17 18:20:00,126.62,8,restaurant,online,6.6,0,3942,0,0
TXN0028141,2026-01-17 18:20:00,154.7,13,entertainment,card_present,0.7,1,2309,0,0
TXN0028142,2026-01-17 18:20:00,139.13,15,online_retail,card_present,4.4,0,1638,0,0
TXN0028143,2026-01-17 18:20:00,9.7,13,jewelry,card_present,7.2,1,2929,0,0
TXN0028144,2026-01-17 18:22:00,63.41,13,online_retail,card_present,30.1,1,3398,0,0
TXN0028145,2026-01-17 18:22:00,36.52,15,fuel,mobile_app,20.5,0,1491,0,0
TXN0028146,2026-01-17 18:23:00,89.1,14,cash_advance,mobile_app,0.7,0,2014,0,0
TXN0028147,2026-01-17 18:23:00,97.58,15,fuel,online,7.4,1,156,0,0
TXN0028148,2026-01-17 18:23:00,86.61,21,electronics,card_present,4.8,0,3743,1,0
